Title,Channel,Publish Date,Video URL,View Count,Country
I LIKE ME BETTER WITH YOU // New York,Gabriel Conte,2017-08-13T17:58:07Z,https://www.youtube.com/watch?v=v86r22gGvRA,5928759,United States
Top 5 Things to do in Nagoya,Japan Guide,2017-05-26T05:11:37Z,https://www.youtube.com/watch?v=UuskpUCyD2o,790802,Japan
Aayu and Pihu Show FIRST VIDEO - Indian Kids Youtubers Funny,Aayu and Pihu Show,2017-05-14T15:48:49Z,https://www.youtube.com/watch?v=AEXU2CekSvw,23035317,
Traveling Iran by train | DW Documentary,DW Documentary,2017-05-12T15:00:04Z,https://www.youtube.com/watch?v=lqSoLVkYYu0,8904243,
18km Torres Del Paine Trek | PATAGONIA,Kara and Nate,2017-03-03T15:06:14Z,https://www.youtube.com/watch?v=VKtN9D-j2_U,185969,Chile
VLOG #30- IM OFF TO PARIS 2019 | Mara Mor 2.0,House of Mór,2019-11-08T12:32:13Z,https://www.youtube.com/watch?v=wIjZVyKNdao,246,United States
Our Troubles in GUINEA (Conakry),Drew Binsky,2019-10-30T19:00:05Z,https://www.youtube.com/watch?v=VwK-Kf6p4LY,372430,Guinea
"China Canton Fair Part 1, World of Cycles - China Trip EP #6",Tech Travel Eat by Sujith Bhakthan,2019-10-27T06:30:00Z,https://www.youtube.com/watch?v=77W0rltqZ8A,290465,Mexico
5 Reasons Why You Should Visit ARMENIA Right Now,Eva zu Beck,2019-10-23T13:00:13Z,https://www.youtube.com/watch?v=zfl7ITJ8kGk,941401,El Salvador
"Desert Safari &amp; Belly Dance, Dune Bashing on Land Cruiser in Dubai",Tech Travel Eat by Sujith Bhakthan,2019-10-16T06:30:31Z,https://www.youtube.com/watch?v=BnJMuBHh0d0,647405,United Arab Emirates
"Exploring ALGIERS, Capital City of ALGERIA 🇩🇿  دزاير",Jason Billam Travel,2019-10-08T08:06:19Z,https://www.youtube.com/watch?v=iNoTGO31MAI,2025592,Algeria
Street Food in Tibet - ULTIMATE TIBETAN FOOD TOUR + Amazing Potala Palace in Lhasa!,Mark Wiens,2019-10-06T13:00:08Z,https://www.youtube.com/watch?v=kJ90asUCVko,3205670,United Kingdom
"SIDEMEN $10,000 VS $100 ROAD TRIP",Sidemen,2019-09-29T17:01:40Z,https://www.youtube.com/watch?v=zi6BQRG5xH0,56371726,
"EP 1 Shillong, Meghalaya,  | Waterfall, Museum, Police Bazar &amp; more",visa2explore,2019-09-29T03:30:00Z,https://www.youtube.com/watch?v=VdbDVqiEmFY,1970987,India
Our First Time in New York City!,JianHao Tan,2018-10-21T13:00:09Z,https://www.youtube.com/watch?v=Uvu_ag4uPzw,2477096,Norway
31 ESSENTIAL First Time IRELAND Travel Tips,vagabrothers,2018-09-15T15:18:25Z,https://www.youtube.com/watch?v=QVAd9t3eZvg,1333472,Norway
$1 Street Food Around The World,BuzzFeedVideo,2018-09-13T18:00:07Z,https://www.youtube.com/watch?v=pWUzkxtoJ2I,68234376,United Kingdom
Gangtok to Lachen Food &amp;  Travel Journey North Sikkim | Episode 4,visa2explore,2018-09-02T03:40:01Z,https://www.youtube.com/watch?v=8IuMf9c2_qo,3215424,India
"Welcome to Kazan, Russia (travel vlog | каза́нь)",Renata Pereira,2018-08-19T17:31:18Z,https://www.youtube.com/watch?v=UUp5C9RorPc,116652,Russia
Travel Video 7,Anand Shankar S,2019-07-12T06:17:39Z,https://www.youtube.com/watch?v=upGlFEyDNAg,5320,
#Shorts Kidre Jaawan - Haraamkhor | Jasleen Royal | Travel Vlog|(Vertical video),Niharika Dutt,2019-06-20T07:59:13Z,https://www.youtube.com/watch?v=lEJr2wv5skI,7927,
Top 12 Attractions in Hanoi - Things To Do in Hanoi - Vietnam Travel Guide,Welcome To Vietnam,2019-06-10T03:32:14Z,https://www.youtube.com/watch?v=dWldEwi7B5M,4808,Vietnam
"The highlight of my trip to Bali Island, Indonesia",Ny Ka,2019-06-08T07:51:09Z,https://www.youtube.com/watch?v=rjLBvXx_y2M,4877,Turkey
Eva zu beck boyfriend at Pakistan and egypt,Rafaqat Ali,2019-05-14T10:38:33Z,https://www.youtube.com/watch?v=U-evtUz2h60,89225,
Big Tusk Elephant in Thailand,David Nieuwenhoven The Honest Online Marketer,2019-05-11T04:50:16Z,https://www.youtube.com/watch?v=bhRGfrtvXTs,14505,
Mahendra Travels Raipur To Surat Daily Service,Bus Click Raipur - BCR,2019-05-10T16:11:26Z,https://www.youtube.com/watch?v=MHihw1hmv4g,13434,India
Malaysia Travel Vlog | Airport Guide | Travel Vlog #21.1,Travel With Wife,2019-12-29T17:48:03Z,https://www.youtube.com/watch?v=7exVohbA524,243227,
North Wales Travel Vlog - Conwy Castle &amp; Snowdonia,SandyMakesSense,2019-12-29T14:00:04Z,https://www.youtube.com/watch?v=Ude9AnhVUxY,18365,United Kingdom
"भारत से विदेश वाले जहाज | Top international cruise ship,",aapke Facts,2019-12-28T13:53:15Z,https://www.youtube.com/watch?v=-sFmSwDsIvs,403932,
"CHERNOBYL - INSIDE A GHOST TOWN (NO ONE LIVES HERE) , UKRAINE",yatri doctor,2019-12-27T03:30:00Z,https://www.youtube.com/watch?v=Ex6zIXMYwdw,199903,
WHAT Not To Do in Mexico- 10 Most Common Tourist Mistakes !,Jon Barr,2019-12-25T15:55:39Z,https://www.youtube.com/watch?v=oU9oa-yWnb8,224244,United States
Travelling First Time In Vande Bharat Train😱 | Going To Vaishno Devi,GAURAV ZONE,2019-12-24T16:11:57Z,https://www.youtube.com/watch?v=PEDyATF7VuQ,2073080,Norway
Road Trip | BakLol Video,BakLol Video,2019-12-22T09:30:18Z,https://www.youtube.com/watch?v=aMFyngPz4Jk,39449910,
I Could&#39;ve Got Kicked Out For This At The Ariana Grande Concert... Sweetener Tour in Las Vegas,Leah Ashley,2019-12-22T00:04:02Z,https://www.youtube.com/watch?v=aLEi4zFvc5U,5963901,Tunisia
Exploring Dubai in Alphabetical Order!!!,SIS vs BRO,2019-12-21T12:30:04Z,https://www.youtube.com/watch?v=x5qzpyv780A,23865939,United Arab Emirates
Eating EXOTIC FOODS IN NAGALAND INDIA | Tamil Travel Vlog,Tamil Trekker,2019-12-21T10:51:40Z,https://www.youtube.com/watch?v=J83XfzRxtz8,24571,
"2HYPE $10,000 MIAMI HOLIDAY TRIP!",Jesser,2019-12-21T00:46:24Z,https://www.youtube.com/watch?v=89fB-4WIVWM,1202196,United States
Family Trip to Chicago | Travel Vlog,Tia Mowry's Quick Fix,2019-12-20T15:00:04Z,https://www.youtube.com/watch?v=NM0rYteX0DU,631738,United States
Patna Chor bazaar Travel Vlog | पटना चोर बाजार का सच,Bharat Darshan Vlog,2019-12-20T12:30:10Z,https://www.youtube.com/watch?v=_1rTJUofjJs,319797,India
Brown People During A Road Trip Ft. Mr Jack Vlogs || Unique MicroFilms,Unique MicroFilms,2019-12-20T11:00:01Z,https://www.youtube.com/watch?v=7i6pfBBam6s,1364004,
বাংলাদেশ যাচ্ছি ইয়াহু !!  EMIRATES BUSINESS CLASS | VLOG20 | Shahnaz Shimul Vlogz,Shahnaz Shimul Vlogz,2019-12-19T04:15:01Z,https://www.youtube.com/watch?v=FTqfV7DE8tY,1731841,
A Week in D.R. CONGO 🇨🇩(country #185),Drew Binsky,2019-12-17T18:50:37Z,https://www.youtube.com/watch?v=CdplXirnQjY,579505,
বাসে করে ঘুরলাম মেলবোর্ন Melbourne City Bus  Tour |Australia Travel Vlog 6,Subarna Dey,2019-12-15T08:34:51Z,https://www.youtube.com/watch?v=D-h1xWwmuQQ,125280,United States
"First Day in Lhasa, Tibet",Where's Poppy,2019-12-13T06:00:01Z,https://www.youtube.com/watch?v=3WetplXVVUo,1906800,China
Kreuzberg berlin-almanya 1,alidemir,2019-12-12T20:34:13Z,https://www.youtube.com/watch?v=ljfybqLXqx8,20238,United States
ANNOYING TIKTOKERS IN MY LIFE | Angry Prash : Vietnam Vlog,Angry Prash,2019-12-12T11:28:02Z,https://www.youtube.com/watch?v=KhUmRUG5BCg,6595819,
VLOG DA VIAGEM: CRUZEIRO- MSC FANTASIA,Nicole Prazeres,2019-12-11T23:26:04Z,https://www.youtube.com/watch?v=gNnUrZ1U7Ys,317688,Mali
Anomaly goes to Australia (PART 1),Anomaly,2019-12-10T15:15:03Z,https://www.youtube.com/watch?v=lcENEYSpph8,2014399,Netherlands
দুবাই এয়ারপোর্টে ট্রানজিট | Transit At Dubai Airport | The JS Vlog # 35,Joy Shahriar,2019-12-10T11:00:12Z,https://www.youtube.com/watch?v=0dIl9lZXAfs,34251,United Arab Emirates
വിയറ്റ്നാമിലെ ഏറ്റവും വലിയ മാർക്കറ്റ് കാണാം| Ben Thanh Market Vietnam | Harees Ameerali Vietnam,Harees Ameerali - Royal Sky Holidays,2019-12-10T07:45:23Z,https://www.youtube.com/watch?v=hrk_X8xY3qE,58139,Iran
BHOPAL - MADHYA PRADESH   || VLOG 7 || RIZXTAR.,Rizxtar,2019-12-09T16:39:34Z,https://www.youtube.com/watch?v=8eVKCt9Vk0k,5488035,
Flying to New York | VLOGMAS,Zoe Sugg,2019-12-09T16:00:07Z,https://www.youtube.com/watch?v=g7O5gXi_g48,916052,United States
"Our Dream White Christmas in Rovaniemi, Finnish Lapland | Santa Claus Village",Flying The Nest,2019-12-08T12:00:09Z,https://www.youtube.com/watch?v=c0ndr6rU0bY,976750,United States
Surprise Trip for MANAV to Manali ❤️ | ARSHFAM,arshfam,2019-12-08T05:27:49Z,https://www.youtube.com/watch?v=BzRyYfeUn-Q,1452700,United States
Beautiful Portugal And Lisbon City in Telugu  || Portugal Trip,Naa Anveshana,2019-12-07T20:52:41Z,https://www.youtube.com/watch?v=o7t35UxMpjg,97096,United States
Kochi To Manali On Road Trip | Day - 1 | Mashura | Basheer Bashi | Suhana,Mashura Basheer,2019-12-05T22:13:57Z,https://www.youtube.com/watch?v=TUW1R_Edsbo,1001824,India
renuncié y VIAJÉ A JAPÓN - travel vlog,David Elorza,2019-12-04T23:07:59Z,https://www.youtube.com/watch?v=qqydFG_5p28,101469,
North Korea / The Lies and Truth of Kim Jong Un / How People Live (2019),Anton is here,2019-12-04T18:35:09Z,https://www.youtube.com/watch?v=inebLA3HqPo,16302296,Turkey
Jamwai Mata Temple at Jamwa Ramgarh | Jaipur Travel Vlog 02,Raging Bull,2019-12-03T21:48:59Z,https://www.youtube.com/watch?v=hEmQy9XRdjA,44609,Chad
BANGLADESH IS SURPRISINGLY BEAUTIFUL! (incredible floating market),Kara and Nate,2019-12-21T15:00:06Z,https://www.youtube.com/watch?v=Y9Vy_a0B5co,1538244,
Travel With Chatura |අනාගතයේ කොළඹ නගරය | Port City Colombo (Vlog 221) [EN Sub],Travel With Chatura,2019-12-20T12:30:59Z,https://www.youtube.com/watch?v=JI3c4_dhDYE,725467,Brazil
"Travel To Azerbaijan | Azerbaijan Facts ,Documentary And Discovery | Jani TV |  آذربائیجان  کی سیر",Jani TV,2019-12-19T11:42:45Z,https://www.youtube.com/watch?v=DriHXvRlEf8,1849552,
Jiri Dolakha Vlog || Switzerland of Nepal || Trip to Jiri || रमाइलो यात्रा जिरी दोलखा,PURVI BLUES,2019-12-12T08:50:33Z,https://www.youtube.com/watch?v=i1m6C8d6l24,1288063,Turkey
TAWANG | ARUNACHAL | FULL LENGTH | Sela Pass | Bumla Pass | Tawang Monastery | Northeast India,Kanishk Gupta,2019-12-05T06:47:21Z,https://www.youtube.com/watch?v=zSoJVkMTVwY,250425,
FLYING TO INDIA!!! Air India Reaction by Korean Dost | Delhi Vlog,Korean Dost,2019-12-30T14:00:13Z,https://www.youtube.com/watch?v=9F_szJGSGiY,1407476,United States
चलो देखते हैं  शिकागो शहर Chicago City Video Tour America Darshan Hindi America Tour AMERICADARSHAN,America Darshan,2019-12-29T18:04:59Z,https://www.youtube.com/watch?v=ufYArDzcNQw,48869,United States
20 Essential Paris France Travel Tips,vagabrothers,2019-12-28T18:32:09Z,https://www.youtube.com/watch?v=T5Yu6CGPaqA,660349,United States
المدينة التي لا تشرق فيها الشمس أبداً - ARCTIC ❄️,Joe HaTTab,2019-12-28T11:00:12Z,https://www.youtube.com/watch?v=fIFNpMwjnJU,13850411,
Harmony of the Seas Mini Ship Tour and Vlog,CruiseTipsTV,2019-12-26T18:45:00Z,https://www.youtube.com/watch?v=bmDaQMCzzmE,38614,Turkey
The Don&#39;ts of Cruise Travel,Wolters World,2019-12-25T13:00:05Z,https://www.youtube.com/watch?v=RcB1XdJiG30,147432,Turkey
"LAPLAND VLOG 🎅🏼 ROOM TOUR, SNOWBALL FIGHTS &amp; EPIC SLEDGE RACE! 😊🎄PART 1",The Wingrove Family,2019-12-24T10:08:33Z,https://www.youtube.com/watch?v=MDq5eYEZ8nY,278739,
Hamburg Travel Guide,Attaché,2019-12-23T16:25:25Z,https://www.youtube.com/watch?v=sX7zWRswT-o,476790,United States
Travelling with Benazir to Dubai l Dubai Vlog Part One Season 2 l Cooking with Benazir,Cooking with Benazir,2019-12-23T11:15:51Z,https://www.youtube.com/watch?v=fHzknFlZvPU,35490,United Arab Emirates
Nala Cat&#39;s Bicycle Tour into Bulgaria 🇧🇬 VLOG#16,1bike1world,2019-12-22T20:15:11Z,https://www.youtube.com/watch?v=8YtR2XM4wcM,126091,
Ep 39: Crusoe &amp; Daphne&#39;s First Trip to Florida — (Cute Puppy Video),Crusoe the Dachshund,2019-12-22T16:02:21Z,https://www.youtube.com/watch?v=eZdumsLoq1g,2285966,United States
Back to Where it All Began | Colorado Trip,Jetting Julia,2019-12-21T15:00:01Z,https://www.youtube.com/watch?v=48uAJyocaYE,31166,Brazil
Jhal Magsi Jeep Rally | Vlog | PakWheels,PakWheels.com,2019-12-21T09:00:00Z,https://www.youtube.com/watch?v=4sNfM5HHrOE,207562,
Head Punjnad Tour | Punjnad River Ali Pur | Ghulam Madni GM Vlog 40,Ghulam Madni,2019-12-20T18:01:34Z,https://www.youtube.com/watch?v=VaJJmzAqZbw,77865,
Melbourne Cricket Ground (MCG) পৃথিবীর সব থেকে বড় ক্রিকেট স্টেডিয়াম  Australia Travel Vlog 7,Subarna Dey,2019-12-16T08:09:24Z,https://www.youtube.com/watch?v=MmTR0p0iJkc,192650,United States
Best Food in Dublin Ireland - Irish Food Tour,SandyMakesSense,2019-12-15T16:00:09Z,https://www.youtube.com/watch?v=zGDq_HMXr38,77475,Netherlands
"Trip To Kuala Lumpur, Malaysia | Tawhid Afridi | Vivo | Pubg | PMCO | Vlog 70 | Badshah | Mortal",TAWHID AFRIDI,2019-12-09T16:00:16Z,https://www.youtube.com/watch?v=rESoeH6NEJs,5217124,Malaysia
Fiji Airways Business Class - Airbus A330-300 - Sydney to Nadi Trip Report (FJ910),Paul Stewart,2019-12-09T02:04:02Z,https://www.youtube.com/watch?v=_uTlu2hreaY,44544,Australia
NEW! | Carnival Sunrise Ocean View Cabin Video Tour 2019!,CRUISE WITH JOSH,2019-12-08T20:00:13Z,https://www.youtube.com/watch?v=-483z9BmEKA,27294,United States
Familjen reser till Bali VLOGG,THE SWEDISH FAMILY,2019-12-07T07:00:00Z,https://www.youtube.com/watch?v=6elsrBbqnAg,1259365,
Three Wishes | Free BGM Background Music - Vlogs Travel Gaming | Declan DP,Declan DP,2019-12-05T19:00:11Z,https://www.youtube.com/watch?v=kyUUzz-3DnY,21083,
Day at Dubai Museum | Tamil Vlog | DAN JR VLOGS,DAN JR VLOGS,2019-12-05T10:31:31Z,https://www.youtube.com/watch?v=2MOGtKIKQqE,50507,United Arab Emirates
Madrid Travel Guide,Attaché,2019-12-04T07:59:07Z,https://www.youtube.com/watch?v=TudGgrPTDZQ,499882,Philippines
Europe Travel Vlog / Traveling alone with a toddler / Flying with a 2 year old / Hotel room tour,BE HAPPY Kannada Vlogs,2019-12-03T04:01:23Z,https://www.youtube.com/watch?v=d2Ylhx4494M,148471,
What It&#39;s Like Being Chinese In MALAYSIA (Penang Travel Vlog),Jensen Tung,2019-12-02T20:00:05Z,https://www.youtube.com/watch?v=jJhv90DrYu8,114753,
BAECATION IN TOKYO - JAPAN | TRAVEL VLOG 9,Sherlina Nym,2019-12-02T19:16:48Z,https://www.youtube.com/watch?v=kBrEyLYvJZ0,1343460,Japan
"SOLO TRAVEL in CUSCO, PERU (Shopping for Machu Picchu)",Avelovinit,2019-12-02T14:19:34Z,https://www.youtube.com/watch?v=RCBMGM12Myw,43792,Peru
